"CONCAT('[',num.LAT,',',num.LON,'],')"
"[43.60773854,1.439803146],"
"[43.60884853,1.438003106],"
"[43.60578779,1.442677621],"
"[43.59872186,1.442746392],"
"[43.61053955,1.437897881],"
"[43.59971726,1.447143305],"
"[43.60877627,1.439318217],"
"[43.59876798,1.440825195],"
"[43.60687603,1.445945294],"
"[43.60053760,1.449909639],"
"[43.59615657,1.445450193],"
"[43.60739366,1.445610002],"
"[43.60692886,1.445857227],"
"[43.60652290,1.445793230],"
"[43.60043927,1.449961686],"
"[43.59573320,1.448780581],"
"[43.60209935,1.448891338],"
"[43.61115327,1.440013210],"
"[43.60167911,1.451119432],"
"[43.60994368,1.436438780],"
"[43.59664621,1.444372461],"
"[43.60370694,1.447264797],"
"[43.60677437,1.442404673],"
"[43.59999587,1.448449288],"
"[43.60760360,1.441144610],"
"[43.61028368,1.440283227],"
"[43.60652121,1.447007374],"
"[43.59887761,1.448973199],"
"[43.59784893,1.446113158],"
"[43.59992544,1.443211187],"
"[43.59692088,1.450075793],"
"[43.60861756,1.443571780],"
"[43.60575445,1.442207704],"
"[43.60154430,1.446440275],"
"[43.60448611,1.438944761],"
"[43.60591013,1.438400406],"
"[43.59372193,1.443146423],"
"[43.59909316,1.450949685],"
"[43.60347474,1.448744895],"
"[43.60364929,1.442310981],"
"[43.59516298,1.443196379],"
"[43.60982754,1.439836473],"
"[43.60355113,1.442375427],"
"[43.60042617,1.448314476],"
"[43.60540664,1.437781469],"
"[43.60443061,1.438834685],"
"[43.60643239,1.442413399],"
"[43.59987806,1.441032204],"
"[43.60595827,1.442636106],"
"[43.59724529,1.447416761],"
"[43.60921163,1.440892922],"
"[43.60381659,1.447385891],"
"[43.60347242,1.448571520],"
"[43.60583545,1.442874624],"
"[43.59638339,1.444911787],"
"[43.59873170,1.442808077],"
"[43.60682654,1.445612055],"
"[43.60998431,1.438779358],"
"[43.60262750,1.437307521],"
"[43.60397172,1.434857390],"
"[43.60825726,1.444894217],"
"[43.60583509,1.441511881],"
"[43.60272954,1.446211902],"
"[43.60154948,1.444148404],"
"[43.60093103,1.443681048],"
"[43.60990728,1.443080480],"
"[43.59796493,1.444029180],"
"[43.60625925,1.445601724],"
"[43.59794624,1.441973405],"
"[43.60248242,1.438562422],"
"[43.60600324,1.441296979],"
"[43.60141582,1.444919852],"
"[43.59458563,1.448462921],"
"[43.60197505,1.448349431],"
"[43.59562176,1.447185545],"
"[43.59826657,1.445706140],"
"[43.59860505,1.445437391],"
"[43.60554344,1.441246778],"
"[43.60066904,1.442944471],"
"[43.59594569,1.440488516],"
"[43.59774594,1.445818491],"
"[43.60798935,1.439710012],"
"[43.59800723,1.447174416],"
"[43.60602111,1.444629082],"
"[43.60114417,1.450835701],"
"[43.60233663,1.449802016],"
"[43.59721677,1.447974896],"
"[43.59456086,1.442604802],"
"[43.60727399,1.442069811],"
"[43.59852471,1.450852625],"
"[43.59787961,1.443709292],"
"[43.59678003,1.444282343],"
"[43.60154215,1.444941409],"
"[43.60114684,1.443663158],"
"[43.59671952,1.442463025],"
"[43.59962097,1.444668277],"
"[43.60541897,1.442030437],"
"[43.59631838,1.446771451],"
"[43.59487698,1.447365512],"
"[43.59707769,1.450356710],"
"[43.60465135,1.441182840],"
"[43.60292787,1.444224764],"
"[43.60839541,1.443788061],"
"[43.60202722,1.451568950],"
"[43.59846856,1.444660476],"
"[43.60307731,1.441284976],"
"[43.60426089,1.437600191],"
"[43.60525178,1.448340467],"
"[43.59725966,1.445137204],"
"[43.59277850,1.442613110],"
"[43.59530929,1.446710419],"
"[43.60153512,1.447097061],"
"[43.61102644,1.439954503],"
"[43.59630461,1.449769385],"
"[43.60844790,1.443006204],"
"[43.60179029,1.443981225],"
"[43.60904387,1.438468901],"
"[43.60541846,1.447345145],"
"[43.60998072,1.440513980],"
"[43.60686388,1.445041217],"
"[43.60458084,1.440627162],"
"[43.59909129,1.440767389],"
"[43.59691645,1.440377009],"
"[43.60799490,1.437455052],"
"[43.61035991,1.443267168],"
"[43.60077802,1.442347085],"
"[43.59973242,1.447601253],"
"[43.60789465,1.438696528],"
"[43.61068468,1.441313710],"
"[43.60416771,1.440699658],"
"[43.59494767,1.443920284],"
"[43.59906334,1.446045084],"
"[43.60178797,1.438468695],"
"[43.59664337,1.443493071],"
"[43.60590779,1.443566544],"
"[43.60434548,1.436532625],"
"[43.59871069,1.446599098],"
"[43.59987158,1.451264393],"
"[43.60321451,1.445456271],"
"[43.59537162,1.446659287],"
"[43.60716691,1.439470868],"
"[43.61062954,1.437895578],"
"[43.59809308,1.446193653],"
"[43.59645151,1.441280734],"
"[43.60741333,1.444395381],"
"[43.60016792,1.445174616],"
"[43.59810974,1.442749619],"
"[43.60154909,1.440778936],"
"[43.59595656,1.447313282],"
"[43.59777425,1.447254664],"
"[43.60982138,1.440047252],"
"[43.59511280,1.446826896],"
"[43.60305200,1.442078461],"
"[43.60486514,1.448375072],"
"[43.60590145,1.443764924],"
"[43.59865368,1.441695219],"
"[43.59864166,1.451518565],"
"[43.60565064,1.444527024],"
"[43.60761130,1.446397356],"
"[43.59500216,1.443287185],"
"[43.59558873,1.448078218],"
"[43.60128209,1.440339797],"
"[43.60255535,1.441298304],"
"[43.60785142,1.437495893],"
"[43.60519782,1.447003879],"
"[43.60192904,1.440248940],"
"[43.60583730,1.444348827],"
"[43.59623972,1.446277984],"
"[43.60986328,1.442486908],"
"[43.60237054,1.447633266],"
"[43.60408389,1.447849847],"
"[43.60458288,1.446796533],"
"[43.60208043,1.450836716],"
"[43.59747847,1.445342209],"
"[43.59690978,1.448577269],"
"[43.60583977,1.441858644],"
"[43.60230557,1.450843390],"
"[43.59754530,1.444287615],"
"[43.60556697,1.446337892],"
"[43.59513882,1.445414176],"
"[43.60601960,1.442510654],"
"[43.60798946,1.438384375],"
"[43.59743819,1.449715825],"
"[43.60275634,1.441516157],"
"[43.59697762,1.448265874],"
"[43.59982407,1.447722797],"
"[43.60578930,1.444127054],"
"[43.60997946,1.438420186],"
"[43.59686758,1.449457805],"
"[43.59998760,1.445154434],"
"[43.60211776,1.442895130],"
"[43.60500118,1.442425143],"
"[43.60963063,1.442591960],"
"[43.60706302,1.445791866],"
"[43.59541512,1.446546701],"
"[43.59733431,1.443326811],"
"[43.60379786,1.449343707],"
"[43.60145492,1.440471647],"
"[43.60250771,1.437768944],"
"[43.59679884,1.442337133],"
"[43.60497237,1.444965517],"
"[43.60408321,1.437109206],"
"[43.59552463,1.445317646],"
"[43.60296945,1.448658632],"
"[43.60399010,1.442884533],"
"[43.60582526,1.447471072],"
"[43.60710736,1.445072181],"
"[43.60250299,1.448781978],"
"[43.60721450,1.446345511],"
"[43.59593750,1.449246082],"
"[43.60255754,1.442128244],"
"[43.59743675,1.448266590],"
"[43.59480334,1.445905788],"
"[43.59864032,1.448062576],"
"[43.60405068,1.436701224],"
"[43.59884097,1.448255671],"
"[43.61048384,1.440439177],"
"[43.60242257,1.450840421],"
"[43.59903734,1.442775506],"
"[43.60830492,1.444422215],"
"[43.60345878,1.447556038],"
"[43.59903182,1.441697954],"
"[43.60289069,1.450840928],"
"[43.60988817,1.436328697],"
"[43.60135246,1.441551999],"
"[43.60237908,1.443582190],"
"[43.60721568,1.445094199],"
"[43.60669204,1.442307663],"
"[43.60586377,1.446986936],"
"[43.60222769,1.440365189],"
"[43.60313215,1.447366135],"
"[43.59704200,1.443012206],"
"[43.59421256,1.444818447],"
"[43.60948881,1.442756641],"
"[43.60524015,1.442121721],"
"[43.60277488,1.443559710],"
"[43.60062505,1.444357779],"
"[43.59994175,1.447100432],"
"[43.60115466,1.442238373],"
"[43.59684302,1.444280738],"
"[43.59645755,1.445739811],"
"[43.60912077,1.436831541],"
"[43.60588376,1.447135091],"
"[43.59987750,1.449691040],"
"[43.60120517,1.450685500],"
"[43.60124717,1.445097576],"
"[43.59750544,1.447348210],"
"[43.59603255,1.447608629],"
"[43.60156756,1.440146686],"
"[43.59944593,1.441030852],"
"[43.60881585,1.441584442],"
"[43.59878811,1.449012634],"
"[43.59597758,1.442853553],"
"[43.59384708,1.442412444],"
"[43.60171513,1.445754598],"
"[43.60411832,1.436377396],"
"[43.60295316,1.441424415],"
"[43.59627239,1.446029419],"
"[43.59737313,1.442198610],"
"[43.61061855,1.442418076],"
"[43.59841139,1.443088765],"
"[43.60501151,1.442523988],"
"[43.61124641,1.439577188],"
"[43.60324014,1.447363388],"
"[43.60897620,1.444132542],"
"[43.60278270,1.446148609],"
"[43.59813289,1.447146445],"
"[43.59894752,1.444128008],"
"[43.60316782,1.441988788],"
"[43.59876753,1.442794776],"
"[43.60033471,1.441516044],"
"[43.59679962,1.440392381],"
"[43.59946781,1.443321956],"
"[43.59867314,1.451852220],"
"[43.60022542,1.444764364],"
"[43.60281377,1.436435588],"
"[43.59847869,1.447422553],"
"[43.60248523,1.438103995],"
"[43.59606349,1.449242882],"
"[43.60851954,1.437639849],"
"[43.59706951,1.444386448],"
"[43.60934603,1.438845241],"
"[43.60586046,1.443394310],"
"[43.60293453,1.444051161],"
"[43.60024619,1.448319051],"
"[43.60641355,1.447034891],"
"[43.60105212,1.440642977],"
"[43.59878237,1.444565770],"
"[43.59724892,1.440331355],"
"[43.60055951,1.451544241],"
"[43.60193692,1.446851470],"
"[43.60133549,1.443633573],"
"[43.59725153,1.449893982],"
"[43.60999878,1.443858685],"
"[43.60231308,1.444029838],"
"[43.60651857,1.444802238],"
"[43.60283054,1.445020079],"
"[43.59911932,1.442178824],"
"[43.60201204,1.440395474],"
"[43.60369922,1.434678553],"
"[43.60759592,1.440574911],"
"[43.59679423,1.450029461],"
"[43.59846549,1.440424145],"
"[43.60107337,1.450255277],"
"[43.61006660,1.442878184],"
"[43.61077282,1.440506131],"
"[43.60365534,1.436091938],"
"[43.59285933,1.443267507],"
"[43.60397819,1.436665916],"
"[43.59934199,1.444006468],"
"[43.60702259,1.439449780],"
"[43.60924821,1.438934469],"
"[43.60413937,1.440601275],"
"[43.59827122,1.446721765],"
"[43.60133294,1.440772069],"
"[43.59510993,1.440596571],"
"[43.59523598,1.443268837],"
"[43.59645522,1.444228687],"
"[43.59952227,1.441350975],"
"[43.60062989,1.444716896],"
"[43.60331334,1.444772406],"
"[43.60612725,1.442483130],"
"[43.59428255,1.442661446],"
"[43.60301024,1.436319063],"
"[43.59576961,1.444122292],"
"[43.60588129,1.444273373],"
"[43.60124482,1.442248460],"
"[43.60305086,1.450700595],"
"[43.60988196,1.443874053],"
"[43.60457426,1.438806234],"
"[43.59535113,1.445805138],"
"[43.60466362,1.449457986],"
"[43.59817855,1.441843605],"
"[43.59846423,1.445007427],"
"[43.60611624,1.441665755],"
"[43.59980175,1.447401291],"
"[43.60589012,1.445598735],"
"[43.59418256,1.445933977],"
"[43.60982085,1.439341065],"
"[43.60172525,1.447847881],"
"[43.59795942,1.450990841],"
"[43.60097089,1.449997738],"
"[43.60332411,1.448253198],"
"[43.60546331,1.442648734],"
"[43.60889854,1.445051328],"
"[43.60727267,1.445315748],"
"[43.60032552,1.440834964],"
"[43.60663821,1.446335402],"
"[43.60365347,1.444627470],"
"[43.59842306,1.444624474],"
"[43.60150746,1.442365635],"
"[43.60527409,1.439965247],"
"[43.60224719,1.440476182],"
"[43.59652425,1.450036316],"
"[43.59586189,1.447637742],"
"[43.60755643,1.440984758],"
"[43.59490597,1.441493604],"
"[43.60268117,1.447972230],"
"[43.60799860,1.442398210],"
"[43.60376518,1.449592301],"
"[43.60285487,1.444152296],"
"[43.60154217,1.450305314],"
"[43.60276831,1.437068543],"
"[43.59671473,1.450142961],"
"[43.59453569,1.442741693],"
"[43.60049933,1.448399329],"
"[43.60315160,1.436786191],"
"[43.60289650,1.451274362],"
"[43.59815631,1.449561331],"
"[43.60129950,1.443634491],"
"[43.60247287,1.447209473],"
"[43.59956075,1.440866884],"
"[43.60596507,1.447826788],"
"[43.60225223,1.442185588],"
"[43.60632404,1.447743327],"
"[43.60571446,1.442580383],"
"[43.59360511,1.443830641],"
"[43.60021409,1.444591227],"
"[43.60741440,1.439799043],"
"[43.59685449,1.447141803],"
"[43.61007882,1.439111457],"
"[43.61109075,1.439382932],"
"[43.59914467,1.444061047],"
"[43.60237476,1.438589952],"
"[43.61019386,1.440297912],"
"[43.59404657,1.443187689],"
"[43.60184596,1.444103684],"
"[43.60245773,1.446082553],"
"[43.60670039,1.444933882],"
"[43.60459735,1.447873955],"
"[43.60091424,1.449800974],"
"[43.60227771,1.437403191],"
"[43.60282782,1.448166710],"
"[43.60090726,1.449280870],"
"[43.59693101,1.445467633],"
"[43.60613259,1.446224385],"
"[43.60182640,1.448006350],"
"[43.59681608,1.449644916],"
"[43.61024164,1.439169241],"
"[43.59712448,1.446466043],"
"[43.60428107,1.446444951],"
"[43.59436371,1.442671762],"
"[43.59864568,1.441769746],"
"[43.59481468,1.443403444],"
"[43.59614556,1.446639595],"
"[43.60506814,1.448072589],"
"[43.59802110,1.444188781],"
"[43.60648773,1.442511098],"
"[43.61083776,1.439315062],"
"[43.60050149,1.448560312],"
"[43.61042237,1.441221292],"
"[43.60204891,1.447145930],"
"[43.59991974,1.441452313],"
"[43.60413515,1.436290246],"
"[43.59477018,1.442772872],"
"[43.61009959,1.442654331],"
"[43.61011093,1.442827495],"
"[43.59950230,1.445885262],"
"[43.59707879,1.447755440],"
"[43.60146141,1.440285664],"
"[43.59891313,1.448266224],"
"[43.59624978,1.449708844],"
"[43.59679489,1.450078992],"
"[43.59993011,1.445564684],"
"[43.59529261,1.447478807],"
"[43.60982018,1.439291524],"
"[43.59940060,1.441007235],"
"[43.60384043,1.441798185],"
"[43.59478934,1.442859088],"
"[43.59313265,1.443508260],"
"[43.60830159,1.445512545],"
"[43.59612308,1.444299084],"
"[43.59998692,1.442429208],"
"[43.60023658,1.444925117],"
"[43.59948997,1.445637828],"
"[43.60298252,1.442935011],"
"[43.60600711,1.445595756],"
"[43.60786564,1.438548601],"
"[43.60930887,1.438759467],"
"[43.59881702,1.446472520],"
"[43.59439949,1.440651876],"
"[43.60198625,1.447172300],"
"[43.60375383,1.450088118],"
"[43.59938659,1.440635972],"
"[43.59756573,1.440459518],"
"[43.60822975,1.442850710],"
"[43.60851990,1.443673384],"
"[43.60908987,1.438542060],"
"[43.59869538,1.444122047],"
"[43.59477199,1.441571343],"
"[43.59674819,1.445930600],"
"[43.60239791,1.443643649],"
"[43.60045473,1.445080598],"
"[43.60304474,1.449573436],"
"[43.59863702,1.447146009],"
"[43.59812958,1.442885371],"
"[43.60549049,1.443998397],"
"[43.60433208,1.438205398],"
"[43.59505245,1.447695483],"
"[43.59600833,1.449157576],"
"[43.60470667,1.447970283],"
"[43.59580885,1.449051164],"
"[43.59536275,1.448009643],"
"[43.60150547,1.442885973],"
"[43.59360111,1.444202328],"
"[43.59661574,1.450145474],"
"[43.61069742,1.438922182],"
"[43.60181162,1.438220333],"
"[43.60085903,1.445020749],"
"[43.59563238,1.448646890],"
"[43.60479654,1.445279707],"
"[43.60982684,1.439117901],"
"[43.59901399,1.447062096],"
"[43.59728113,1.446734569],"
"[43.59587450,1.449247682],"
"[43.60213382,1.439413717],"
"[43.60386976,1.447322597],"
"[43.59271467,1.442552808],"
"[43.59865766,1.448012587],"
"[43.59780923,1.441159358],"
"[43.60278987,1.446012158],"
"[43.59359060,1.442753414],"
"[43.60456482,1.448803911],"
"[43.60063588,1.443155906],"
"[43.60186308,1.441365533],"
"[43.60262684,1.447948836],"
"[43.59806593,1.444175251],"
"[43.60233303,1.451548805],"
"[43.59623663,1.449399510],"
"[43.59642272,1.445158520],"
"[43.60225476,1.444378187],"
"[43.60400216,1.449809271],"
"[43.60249107,1.445214547],"
"[43.59499483,1.443411237],"
"[43.59685925,1.449507564],"
"[43.60625701,1.440088790],"
"[43.60405594,1.445100358],"
"[43.60168380,1.443426488],"
"[43.60648121,1.447380056],"
"[43.59767326,1.441757406],"
"[43.60144832,1.445327820],"
"[43.59821189,1.446995790],"
"[43.60591375,1.447357324],"
"[43.60221825,1.443004058],"
"[43.59882533,1.441740386],"
"[43.60628816,1.439728720],"
"[43.59595055,1.447536394],"
"[43.59682302,1.445470383],"
"[43.59564444,1.446194042],"
"[43.59970979,1.445248222],"
"[43.60587107,1.448200838],"
"[43.59993494,1.443917030],"
"[43.59672019,1.445856992],"
"[43.60568229,1.442197157],"
"[43.60295202,1.442675640],"
"[43.59371127,1.443691687],"
"[43.59291532,1.442745866],"
"[43.60079064,1.440612494],"
"[43.59961980,1.443912675],"
"[43.59577504,1.440517648],"
"[43.59547429,1.445591431],"
"[43.60189328,1.443606964],"
"[43.60142314,1.442788971],"
"[43.59916133,1.445968266],"
"[43.59489950,1.446361639],"
"[43.60443278,1.438995678],"
"[43.60089003,1.450681111],"
"[43.60046603,1.447260520],"
"[43.59550462,1.445838390],"
"[43.61072228,1.439429522],"
"[43.61052222,1.437947883],"
"[43.60479535,1.441848139],"
"[43.59805346,1.449947942],"
"[43.60050664,1.448944196],"
"[43.60462034,1.440886310],"
"[43.59956999,1.450256281],"
"[43.59384658,1.446388433],"
"[43.59705034,1.444300228],"
"[43.59968760,1.446945861],"
"[43.61057588,1.442592620],"
"[43.59991089,1.440796004],"
"[43.59689450,1.446769180],"
"[43.60825409,1.445327918],"
"[43.60474245,1.449294934],"
"[43.60604872,1.448022880],"
"[43.60829942,1.445351541],"
"[43.60307317,1.442313294],"
"[43.59685728,1.448690084],"
"[43.59953001,1.449959999],"
"[43.59790509,1.442259358],"
"[43.60672115,1.440460983],"
"[43.60984473,1.440443118],"
"[43.59730810,1.448071670],"
"[43.59539757,1.440564450],"
"[43.60610176,1.442595279],"
"[43.59811276,1.444310315],"
"[43.60224392,1.443573248],"
"[43.60929534,1.444434141],"
"[43.60104785,1.445003552],"
"[43.60173041,1.440873407],"
"[43.60172320,1.439671972],"
"[43.59866132,1.451641938],"
"[43.60565414,1.444118111],"
"[43.60173103,1.439585057],"
"[43.60144096,1.442107189],"
"[43.60583557,1.448238906],"
"[43.60997163,1.438507113],"
"[43.59601769,1.440486677],"
"[43.60149331,1.445326674],"
"[43.60504635,1.445781272],"
"[43.60498537,1.444593531],"
"[43.59979845,1.443809022],"
"[43.59831271,1.441778245],"
"[43.59438404,1.442844652],"
"[43.59773742,1.447193666],"
"[43.60089653,1.445131283],"
"[43.60420388,1.437378660],"
"[43.60014474,1.442115494],"
"[43.60370906,1.434740242],"
"[43.60164518,1.449931065],"
"[43.59811976,1.444161492],"
"[43.60247025,1.450368468],"
"[43.60099713,1.440570056],"
"[43.60153714,1.443232023],"
"[43.60008471,1.441002152],"
"[43.60214688,1.441048588],"
"[43.60813193,1.445615979],"
"[43.60429257,1.446630484],"
"[43.60339872,1.436420605],"
"[43.60186725,1.441675122],"
"[43.59988860,1.442481267],"
"[43.59561922,1.448337561],"
"[43.59804509,1.445303005],"
"[43.60949482,1.443871534],"
"[43.60071071,1.443364587],"
"[43.59971645,1.445743548],"
"[43.59714450,1.443938609],"
"[43.60383946,1.435727960],"
"[43.59973726,1.447291445],"
"[43.60531627,1.448450324],"
"[43.59286049,1.442685335],"
"[43.60067067,1.441061513],"
"[43.60268902,1.447216362],"
"[43.59621357,1.443665056],"
"[43.59638753,1.447228001],"
"[43.60149607,1.440185676],"
"[43.60224292,1.443498946],"
"[43.60745515,1.446165940],"
"[43.60346947,1.442327958],"
"[43.59935690,1.449134444],"
"[43.60887204,1.443751130],"
"[43.60067887,1.443006158],"
"[43.59543375,1.447933519],"
"[43.59721794,1.448061575],"
"[43.61032005,1.441645151],"
"[43.60111529,1.448012042],"
"[43.60216884,1.440007442],"
"[43.59461103,1.443656364],"
"[43.60846557,1.443649991],"
"[43.60915220,1.438490908],"
"[43.60295070,1.444583436],"
"[43.60003919,1.440297227],"
"[43.60251289,1.446167865],"
"[43.59661754,1.444249323],"
"[43.60065322,1.443774844],"
"[43.60468120,1.446744478],"
"[43.60262039,1.444790061],"
"[43.60386998,1.435987332],"
"[43.60307551,1.443155625],"
"[43.60044539,1.446393917],"
"[43.60130329,1.441243561],"
"[43.60762136,1.439124745],"
"[43.59450235,1.442271862],"
"[43.60802394,1.445618729],"
"[43.60740273,1.439601117],"
"[43.59792544,1.443770059],"
"[43.60754514,1.446163649],"
"[43.60042369,1.451485749],"
"[43.59529148,1.443378900],"
"[43.61072665,1.440420583],"
"[43.59454553,1.442803374],"
"[43.59952464,1.443531093],"
"[43.60518117,1.446434431],"
"[43.60478485,1.441736911],"
"[43.59558795,1.443334181],"
"[43.60124162,1.448033606],"
"[43.61006257,1.441242871],"
"[43.60703768,1.442571398],"
"[43.60298853,1.444049785],"
"[43.59666480,1.440408212],"
"[43.60151731,1.443096263],"
"[43.60496503,1.445089589],"
"[43.59614980,1.449637063],"
"[43.60540048,1.442662726],"
"[43.61013040,1.441600435],"
"[43.60009386,1.440345381],"
"[43.60029255,1.441727708],"
"[43.60020169,1.448357344],"
"[43.59759412,1.443233477],"
"[43.60106161,1.448707117],"
"[43.59883064,1.440798820],"
"[43.60147632,1.444732494],"
"[43.60661155,1.442346884],"
"[43.60480569,1.441946982],"
"[43.60525983,1.446258990],"
"[43.61109428,1.440312071],"
"[43.59502600,1.444388973],"
"[43.60441254,1.447519392],"
"[43.60274345,1.436561270],"
"[43.60149430,1.442725216],"
"[43.60470503,1.441825667],"
"[43.60180429,1.443683560],"
"[43.60718884,1.443100265],"
"[43.59814558,1.445411930],"
"[43.60068653,1.450946415],"
"[43.59788344,1.443325196],"
"[43.59963796,1.445262438],"
"[43.60639142,1.444718756],"
"[43.60778866,1.438847907],"
"[43.59721583,1.444556136],"
"[43.60278917,1.451326638],"
"[43.60148798,1.444261461],"
"[43.60703400,1.446981939],"
"[43.60591327,1.442637254],"
"[43.59817884,1.451914304],"
"[43.60436507,1.437981563],"
"[43.59576969,1.448816813],"
"[43.59845455,1.442951405],"
"[43.60202237,1.448521659],"
"[43.60415026,1.445420051],"
"[43.59972140,1.448121804],"
"[43.59532264,1.444356641],"
"[43.60261002,1.441346461],"
"[43.60826408,1.438055230],"
"[43.59622005,1.446823500],"
"[43.60054933,1.440742534],"
"[43.59521865,1.443987696],"
"[43.59921865,1.450909339],"
"[43.61083218,1.441570127],"
"[43.59876686,1.442745244],"
"[43.59997724,1.441710982],"
"[43.60211923,1.437667394],"
"[43.60492719,1.446292234],"
"[43.60655273,1.443327100],"
"[43.59397339,1.441765136],"
"[43.59867962,1.448978229],"
"[43.59877020,1.444999633],"
"[43.60253073,1.438139995],"
"[43.60216221,1.451565526],"
"[43.59802642,1.445922834],"
"[43.60223022,1.447240421],"
"[43.60857079,1.439434974],"
"[43.60361959,1.448134193],"
"[43.60275588,1.444154819],"
"[43.60328093,1.437030642],"
"[43.59688315,1.447264942],"
"[43.59773028,1.445323410],"
"[43.60577126,1.447472446],"
"[43.60140780,1.447001198],"
"[43.60189223,1.451572374],"
"[43.61066029,1.439505445],"
"[43.60498655,1.438671804],"
"[43.59908412,1.448261878],"
"[43.59897269,1.443991107],"
"[43.59956443,1.441139313],"
"[43.60678205,1.444981357],"
"[43.60381812,1.443483556],"
"[43.60975160,1.437546364],"
"[43.59675103,1.443465553],"
"[43.60078265,1.448045274],"
"[43.60275434,1.441367552],"
"[43.60875821,1.443320408],"
"[43.59571221,1.440531640],"
"[43.59457436,1.442938889],"
"[43.59783811,1.445308277],"
"[43.59671403,1.443392175],"
"[43.60904133,1.441615852],"
"[43.59419340,1.445401091],"
"[43.60553711,1.447466013],"
"[43.59836750,1.451884746],"
"[43.59919717,1.443948223],"
"[43.60602331,1.438781560],"
"[43.60376698,1.450397490],"
"[43.60301302,1.445870208],"
"[43.59926531,1.451032028],"
"[43.60161531,1.445026260],"
"[43.60792730,1.438447910],"
"[43.60503568,1.446326638],"
"[43.60566694,1.441726780],"
"[43.61007908,1.441799978],"
"[43.59418823,1.445686107],"
"[43.60817693,1.445614833],"
"[43.59748447,1.445787987],"
"[43.60485764,1.448486759],"
"[43.59948631,1.445365400],"
"[43.59570770,1.448892708],"
"[43.61046512,1.439052020],"
"[43.60146445,1.447197961],"
"[43.60999582,1.438964906],"
"[43.60532684,1.443878683],"
"[43.59963093,1.441397750],"
"[43.59974463,1.444491702],"
"[43.59584110,1.445421066],"
"[43.59678120,1.444369021],"
"[43.59490977,1.448467070],"
"[43.59802442,1.445774240],"
"[43.60714517,1.446545498],"
"[43.60825093,1.444423591],"
"[43.60084967,1.441651549],"
"[43.60094575,1.449465707],"
"[43.59378075,1.446179543],"
"[43.59722783,1.444778795],"
"[43.59464503,1.443506860],"
"[43.60247328,1.449922425],"
"[43.59630096,1.449496970],"
"[43.60279170,1.450843441],"
"[43.60620076,1.445937709],"
"[43.60429319,1.440659287],"
"[43.60590562,1.443405547],"
"[43.60440110,1.438649614],"
"[43.60894070,1.438161808],"
"[43.60270565,1.437094924],"
"[43.59963430,1.444321090],"
"[43.59646769,1.447164028],"
"[43.61033317,1.439947444],"
"[43.60245289,1.446392376],"
"[43.60927417,1.442861232],"
"[43.60592494,1.446180116],"
"[43.59908592,1.449067004],"
"[43.59691662,1.448416066],"
"[43.59277160,1.440098926],"
"[43.60320996,1.441108155],"
"[43.60454849,1.436899078],"
"[43.60380006,1.434812239],"
"[43.59821523,1.446574544],"
"[43.60640707,1.442537934],"
"[43.60232840,1.446507035],"
"[43.60695778,1.439984159],"
"[43.60290653,1.445984412],"
"[43.61035241,1.438038956],"
"[43.60066005,1.444951492],"
"[43.60179129,1.444055526],"
"[43.59890318,1.450880183],"
"[43.60302769,1.444953117],"
"[43.60305035,1.445299406],"
"[43.59602575,1.443756551],"
"[43.59644193,1.449939312],"
"[43.59687031,1.447649260],"
"[43.60125328,1.451588581],"
"[43.61036799,1.439859827],"
"[43.59879320,1.444701754],"
"[43.60752062,1.437665418],"
"[43.60404924,1.447280867],"
"[43.59664016,1.441251144],"
"[43.59716353,1.450044859],"
"[43.60454231,1.439773347],"
"[43.60395802,1.434510869],"
"[43.60388553,1.434475563],"
"[43.60374463,1.443373936],"
"[43.59979491,1.447562502],"
"[43.59675723,1.449956080],"
"[43.60903116,1.441529387],"
"[43.60970664,1.444225427],"
"[43.60255250,1.448446245],"
"[43.59557811,1.445947998],"
"[43.59598626,1.444166318],"
"[43.59749008,1.448215687],"
"[43.60152745,1.447196358],"
"[43.60478166,1.448191368],"
"[43.60122000,1.443748007],"
"[43.60001654,1.440619881],"
"[43.60229187,1.441119213],"
"[43.61078444,1.439365985],"
"[43.60913264,1.441043612],"
"[43.60309918,1.445583088],"
"[43.61074467,1.441089164],"
"[43.59492368,1.444812719],"
"[43.59883969,1.445480965],"
"[43.60151198,1.444037870],"
"[43.60374171,1.434491640],"
"[43.59694218,1.444290598],"
"[43.60467317,1.440798241],"
"[43.59845590,1.444388281],"
"[43.60374491,1.448081454],"
"[43.59982211,1.445567434],"
"[43.59439620,1.446423992],"
"[43.60209076,1.445571603],"
"[43.59307349,1.443794647],"
"[43.59964952,1.449473856],"
"[43.60993572,1.440515130],"
"[43.59873187,1.444158279],"
"[43.61000164,1.438729356],"
"[43.59624023,1.445646250],"
"[43.59890483,1.441626872],"
"[43.60413006,1.441245705],"
"[43.60383289,1.448599523],"
"[43.60917287,1.438688609],"
"[43.60295603,1.444310763],"
"[43.60599410,1.442622803],"
"[43.60418040,1.441640846],"
"[43.60023072,1.451193344],"
"[43.60379033,1.436088479],"
"[43.60144315,1.444274992],"
"[43.60450029,1.439328438],"
"[43.60933754,1.438882627],"
"[43.60574296,1.442691154],"
"[43.60730817,1.443270667],"
"[43.60555297,1.442621669],"
"[43.60583645,1.442948930],"
"[43.60031829,1.449667458],"
"[43.59450301,1.441652528],"
"[43.59993344,1.443805581],"
"[43.60115462,1.448258796],"
